,q05_spot_factorsAstrocytes,q05_spot_factorsBergmann,q05_spot_factorsChoroid,q05_spot_factorsEndothelial,q05_spot_factorsGranule,q05_spot_factorsMicroglia,q05_spot_factorsOligodendrocytes,q05_spot_factorsPurkinje
priorregion3_spot_129,0.0792873453348875,0.03176286425441503,3.1014125227928164,3.6808166623814034e-05,0.0013799711246974768,6.2896887129682e-07,9.411131372871751e-07,1.4322561980861792e-06
priorregion3_spot_130,0.05167828612029552,0.006221698177978396,3.3888872265815735,4.81720669540664e-06,0.004921698500402271,6.67647870500332e-07,6.12932853982784e-07,0.00019214168860344215
priorregion3_spot_131,0.00014644928742200137,5.578843342846085e-07,0.3765211090445518,1.281919010942545e-08,2.25412486543064e-06,4.027093698510953e-08,2.5183273133499997e-09,3.06146570316912e-08
priorregion3_spot_132,0.00677454776596278,0.00022978803972364403,2.531743276119232,6.49249867024082e-07,0.0014707249938510358,2.53207974765246e-07,2.134285102783906e-06,1.1796899173077693e-06
priorregion3_spot_133,0.0321587735787034,0.006890090042725205,2.3645475387573245,7.651771056771397e-07,0.00043489071540534494,3.3954343336972675e-07,6.210878176204916e-08,0.0020730960764922205
priorregion3_spot_134,0.0005413539096480235,0.0010110807896126061,1.4866641163825989,2.0832080522836806e-07,0.017806717939674855,3.101420446682823e-07,7.683170615280234e-08,0.00022416092251660303
priorregion3_spot_135,0.025838581379503015,0.0012912063393741846,2.385597240924835,6.711512838819545e-07,8.55140940984711e-05,9.0079078773897e-08,1.8660590725971817e-07,2.6874240666074912e-05
priorregion3_spot_136,2.609268976812018e-05,5.29391044779004e-07,0.6362894475460052,5.3188156101668946e-09,8.708559448677989e-07,3.259770604557843e-08,6.490814308257598e-09,5.441537478390046e-08
priorregion3_spot_137,0.0009572906594257802,2.0500194750638915e-05,2.02805016040802,2.815377428078137e-07,6.645619614573662e-05,5.641120885968576e-08,3.839943811811964e-08,3.3780103194658293e-07
priorregion3_spot_138,0.00023056049467413687,8.73059943842236e-06,1.1295732080936431,4.7503545630434027e-08,0.008240667963400483,2.613918425709017e-07,4.0021561531489175e-08,7.237833727913312e-07
priorregion3_spot_139,0.002578469761647284,0.0001838348718592897,2.708892118930817,5.884418982304852e-07,0.0002546818825067021,3.4102453270179474e-07,2.0308910038124854e-07,0.0010441059479489923
priorregion3_spot_140,5.4697473387932405e-05,1.1179662521954015e-06,0.8598322868347168,2.9936741707814465e-08,0.102144043892622,7.285178156735129e-07,4.834640989770378e-08,4.2914106614944106e-07
priorregion3_spot_141,0.0027019379194825888,0.007431943784467876,2.221860432624817,7.011122391986646e-07,0.15805677324533463,5.004969949595761e-07,0.0008048637770116329,1.9683843675011305e-07
priorregion3_spot_142,0.010852878913283348,0.007282785815186798,3.039504730701447,1.929059669691924e-06,0.0023544794763438403,6.147656421262582e-07,0.00032570884504821155,0.00337501575704664
priorregion3_spot_143,0.022110971808433535,0.010796848312020301,2.434429109096527,1.5762138559693994e-06,0.3503138437867165,1.4105993159319042e-06,0.0013518556777853518,1.7859048796253775e-06
priorregion3_spot_144,0.07816277593374253,0.060291421599686146,2.5841391921043395,1.4451999732045804e-06,0.16520240828394891,1.5397742060940798e-06,5.076345132692949e-07,2.446344353757013e-06
priorregion3_spot_145,0.0022342681186273694,0.00033477111574029553,2.5956805229187014,2.636820639168036e-07,0.12351146079599858,8.432018802295716e-07,6.952679740379609e-07,1.4096574602717738e-06
priorregion3_spot_146,0.009879188658669592,0.03096374645829201,2.414322257041931,2.0306303440520426e-06,0.04420600179582834,4.3497974218098533e-07,0.0012841145042330028,2.592696591818822e-06
priorregion3_spot_147,0.025311021693050863,0.008619600534439087,3.2636966943740844,7.363710165009253e-06,0.10364303886890412,2.3841821871428697e-06,2.933808027592022e-05,1.1619452334343808e-05
priorregion3_spot_148,0.009187411796301604,0.014309217734262346,2.6483406305313113,1.4874839678213904e-06,0.07842950597405435,9.238941231615172e-07,4.259623977986849e-07,4.603638217304251e-06
priorregion3_spot_149,0.0001628350299142767,2.1656887156495943e-06,1.4031291127204895,9.589581715374607e-08,6.061017120373435e-06,2.8836373022755878e-08,1.6962796678399175e-08,2.557358431687362e-08
priorregion3_spot_150,0.05067434012889862,0.06093712374567986,1.072083592414856,1.1367090380076662e-07,0.00021900510328123345,2.6918456512703416e-07,3.826816978858006e-08,1.4381632027493654e-07
priorregion3_spot_151,0.0914661206305027,0.04077870920300484,1.9185235738754274,3.4297401498406546e-06,0.18163251504302025,2.3591617150486857e-06,0.0016560272430069744,7.25395690096775e-05
priorregion3_spot_152,0.06128743588924408,0.09953326769173146,2.6416543960571293,7.0598536012767e-07,0.005721012479625642,4.77712897861693e-07,3.166193081938218e-07,4.499589934425785e-07
priorregion3_spot_153,5.919936356804101e-05,0.009263542341068387,0.4290351614356041,2.7230902865937878e-08,2.1597356862912424e-06,1.7063454738064367e-08,3.182350027941539e-07,5.144058312644973e-09
priorregion3_spot_154,0.009444232936948536,0.006880623288452625,2.887410712242126,2.84333250419877e-06,0.12165524847805499,1.385308866019841e-06,5.967734097112043e-07,4.475879704841645e-05
priorregion3_spot_155,7.395711662638859e-07,1.517384951910117e-07,0.1520493619143963,5.820977699855235e-09,2.1316912580005007e-06,2.588946941273207e-08,2.985595293214516e-09,6.870704072348134e-09
priorregion3_spot_156,0.029139252286404373,0.008151407865807415,2.7026580214500426,5.62148813969543e-06,0.22949258461594582,1.1519542397309124e-06,0.0030473707127384843,0.0005833674280438573
priorregion3_spot_157,0.007182360440492631,0.0009666787460446358,2.921532583236694,6.362362569234392e-07,0.0008694591466337443,3.848756364277506e-07,2.0830972076169018e-07,1.0851610159079429e-05
priorregion3_spot_158,0.00015107685831026175,3.236245061088994e-06,0.9332857996225357,3.591429518223777e-08,4.8870894033825616e-06,1.1027981798861219e-07,9.828784275356386e-09,6.679463382397444e-08
priorregion3_spot_159,0.027693624049425127,0.04802486300468445,2.922935712337494,1.410784392419373e-06,0.16309248507022858,9.765395731164975e-07,1.1520046791702042e-05,2.7739162874240723e-06
priorregion3_spot_160,0.021067879628390074,0.0045700820162892335,2.233127176761627,4.786299086845247e-07,0.00041771211253944785,2.771441103277539e-07,7.766247485108125e-08,0.0018965804425533862
priorregion3_spot_161,0.074646520242095,0.037028755992650986,3.4536768436431884,8.42843292048201e-06,0.19079254344105723,2.7558569968277884e-06,6.662139458057937e-06,3.888278047270432e-06
priorregion3_spot_162,0.0006195373483933509,0.002197540015913546,1.6538498640060426,8.20234038911849e-08,2.6852199880522676e-05,7.645865807148768e-08,2.4919660859268336e-07,3.2839304608955906e-08
priorregion3_spot_163,0.019752433151006697,0.019689427036792037,1.299026894569397,2.9130116558917506e-07,0.13890355601906776,3.7823381973112194e-07,0.0023312127799727024,7.437399176524196e-08
priorregion3_spot_164,0.013755250303074718,0.0006792389642214403,2.591394066810608,3.5219213998516354e-07,0.0002891656054998748,4.546552176520891e-07,4.372032378796576e-07,0.00020963619754184039
priorregion3_spot_165,0.003011561674065888,2.34276836636127e-05,2.1340243697166446,3.767356432149427e-07,0.00023690963644185103,2.4993581888566045e-07,0.00011401170340832324,3.1233311403866537e-07
priorregion3_spot_166,0.17233797162771225,0.11574078127741813,2.8199856758117674,4.453362680578721e-06,0.005313519225455821,7.528355354224914e-07,7.687173905424061e-07,1.7331491505956367e-06
priorregion3_spot_167,0.0043833401752635835,0.0011126113939099016,2.7096655249595645,1.542188579151116e-06,0.1216904826462269,8.660414152927842e-07,0.0049449521349743016,0.00024375900902668947
priorregion3_spot_168,0.014853979274630547,0.007250219630077482,3.261004972457886,1.026844083753531e-05,0.2992418482899666,1.1832728205263268e-06,0.0019638066529296338,0.0008612234785687179
priorregion3_spot_169,0.004921081871725619,0.0003824906045338139,2.7001707792282104,6.213982146618946e-07,0.0045418760273605585,3.279355425434006e-07,0.0004553308273898438,0.0003005465579917655
priorregion3_spot_170,0.028961917757987975,0.0011451814498286694,3.2403244614601134,1.9148582737216206e-06,0.15212307423353194,1.0915944073985887e-06,1.477701971452916e-05,0.0037811154732480647
priorregion3_spot_171,0.07085966914892196,0.06985688582062721,1.9403746008872986,6.154996953000591e-07,0.18774612471461297,6.832696243463942e-07,3.959090946636935e-07,1.4935358422007995e-06
priorregion3_spot_172,0.0006812795152654872,4.678318691730965e-05,2.5991335630416867,2.071331415720579e-07,0.0003476146244793199,3.079346399204042e-07,0.0002955859832582064,0.0031571377185173333
priorregion3_spot_173,0.0021554094506427645,0.00012195857161714229,2.621515214443207,4.4805466927755336e-07,0.02828735839575529,4.3210810503069296e-07,1.9969787317108968e-07,1.4093337540543871e-05
priorregion3_spot_174,3.899374723914662e-06,0.0006312700250418856,0.06785596311092376,3.429429873413881e-09,2.8652471968371173e-07,6.695322407601624e-09,1.7298105003948906e-09,1.395489440669806e-09
priorregion3_spot_175,0.11996217891573907,0.06622920148074626,2.489148807525635,3.4126531886613527e-06,0.006256826943717896,8.103836705686263e-07,3.4728771396430603e-07,2.7914968995901293e-06
priorregion3_spot_176,0.00028303152066655457,1.1087650773333736e-05,1.6177014231681823,6.6883573879295e-08,2.409885091765318e-05,4.9444398975140305e-08,4.5021426764435555e-08,4.799386310594401e-08
priorregion3_spot_177,0.003445996646769345,0.0001829202417866327,3.1418556213378905,1.0020072011229787e-06,0.0022888568346388642,4.297512859352537e-07,0.0003258059907238931,0.004497997299768031
priorregion3_spot_178,0.00421825002413243,3.8084301741037053e-05,1.8495688378810882,1.3877714195587034e-07,6.965827597014141e-05,6.912592560581744e-08,4.428192667660369e-07,0.0008209951192839071
priorregion3_spot_179,0.04912795629352331,0.037263614311814304,3.715256345272064,5.563410968534299e-06,0.25775418579578396,2.832542952546646e-06,0.004040396749041974,0.008510614605620503
priorregion3_spot_180,0.021254235692322255,0.013352859672158957,3.037212097644806,3.2169526775760464e-06,0.12983741387724876,2.0375304075059834e-06,0.0021092122537083925,8.872064285014858e-07
priorregion3_spot_181,0.141562582552433,0.08303655683994293,2.818889558315277,1.1786009736169945e-05,0.27051059156656265,1.4091760021983647e-06,0.0010970306640956551,1.2035643692343001e-06
priorregion3_spot_182,0.000490738166263327,1.4769005656489752e-05,2.1623854756355287,3.497624874171379e-07,0.00018066450938931667,1.3020235272165338e-07,2.9686980724363823e-06,1.5307765366401327e-07
priorregion3_spot_183,0.009720689104869961,0.0002989563683513552,1.884025239944458,2.838682320316366e-07,5.638080874632579e-05,8.708204148888399e-08,1.371250624160325e-08,2.012611091117833e-07
priorregion3_spot_184,0.00012552598345791922,3.975753134000116e-06,1.029820591211319,2.7291750281932538e-08,0.08029437139630317,3.6101628495543994e-07,4.844211058951942e-08,2.137879640429219e-07
priorregion3_spot_185,0.08045864067971707,0.0029958501108922064,3.056892514228821,3.3509592185509977e-06,0.0006202416319865733,6.364043485973525e-07,2.3136475647334013e-06,1.3026476551658565e-06
priorregion3_spot_186,0.02641933998093009,0.0014946735929697752,1.4417964041233062,1.29776054791364e-07,0.0005194244673475622,2.1291742129392336e-07,4.1082388513302715e-08,2.3332026194111678e-05
priorregion3_spot_187,0.009458646783605218,0.00417878907173872,2.2631869316101074,4.5127542307454856e-07,0.11176750808954239,6.911754468319486e-07,8.484762417992897e-07,4.849470570889025e-07
priorregion3_spot_188,0.0004456052076420747,1.819997232814785e-05,2.0013347864151,7.961427392899625e-08,5.0921632100653364e-05,8.544659699794011e-08,3.968933185660717e-07,1.0116354042111198e-05
priorregion3_spot_189,0.06848775967955589,0.053700522705912586,1.0185041904449463,9.260274538291926e-08,6.0325731647026265e-05,6.759646424825408e-08,2.8201510282599433e-08,7.211283836738858e-08
priorregion4_spot_1,0.34920968562364574,0.00939878299832344,1.2359359443187714,0.00016516310279257598,0.18690397590398788,1.1721530654540402e-06,9.890811543300514e-06,0.06690501421689987
priorregion4_spot_2,0.8661071151494979,0.029718080069869757,0.6136708110570908,0.002283511287532747,2.6738756514532724e-05,7.594337517957684e-07,1.9736614262910737e-07,0.7143587559461593
priorregion4_spot_3,0.32370369732379917,0.11217907071113586,1.389619481563568,7.969856852696468e-07,4.541429498203797e-05,7.570694151581848e-08,4.732752600489221e-07,4.703314964160654e-08
priorregion4_spot_4,0.9060444802045823,0.023175567854195833,2.5849328875541686,2.718340942919895e-06,0.5659889429807663,2.3274666773431816e-06,0.018444068171083926,0.0138159791007638
priorregion4_spot_5,0.06456822492182254,0.05567878149449825,2.5532508492469788,7.809101225575432e-06,0.22455683425068856,2.7975574198535474e-06,8.227517838577115e-07,0.25846991837024685
priorregion4_spot_6,0.2585084319114685,0.013614892587065696,0.8259610503911972,8.276350235973951e-05,0.029300876148045062,1.5790204270160756e-05,1.2659813319260137e-05,2.0947919130325316
priorregion4_spot_7,0.26596489995718003,0.0027653021854348483,1.0717371225357055,2.5844345964287643e-05,0.00025825123593676836,2.326997503132589e-06,0.00013774461040156895,1.0014906227588654
priorregion4_spot_8,0.29797199517488476,0.0070681863231584425,1.9042305767536165,5.082974962533626e-06,0.0007976336288265884,2.966159556194725e-07,0.00011240207131777424,0.15034543946385384
priorregion4_spot_9,0.3239520728588104,2.002205637836596e-05,0.0873744934797287,4.436748440639349e-07,6.68869617470591e-07,6.451362786208392e-08,4.993579283407712e-09,0.21271241679787636
priorregion4_spot_10,0.09259285405278206,0.0001331875828327611,0.7302748262882233,0.0004234816675307229,0.00591943294275552,2.7628940529211833e-06,5.982187843756038e-07,1.373052006959915
priorregion4_spot_11,0.16211948916316032,0.011024145502597093,0.9443215131759644,3.000302167492919e-05,0.0001282397017348558,2.8480042374212647e-06,1.3836374250786327e-07,1.4488949835300444
priorregion4_spot_12,0.6580319464206695,0.0035124934627674517,0.44426525831222535,3.248677444389614e-07,2.5904446647473382e-05,7.393308401049126e-08,0.00021472904045367615,0.13100342750549315
priorregion4_spot_13,1.1933195888996124,0.04461842011660337,0.927161693572998,2.7876392096004566e-06,0.009679123060777783,4.6788417051857323e-07,0.0007378902460914105,0.193641822040081
priorregion4_spot_14,0.5292274773120881,3.5487263812683525e-05,5.954441935074329e-08,2.9063601658663174e-07,0.12064963169395923,2.43359745155658e-07,0.00012490345325204543,0.18710824772715567
priorregion4_spot_15,0.32651013880968094,0.002527176856528968,1.615612828731537,0.00014888092773617247,0.022539081517606974,2.4588737232988933e-05,3.3570438631613795e-06,1.60548757314682
priorregion4_spot_16,0.6520391136407852,0.11084211096167565,2.278308844566345,1.8608247842166748e-06,0.14084167554974555,9.58079215251928e-07,0.0007036198891000821,6.709687767170181e-07
priorregion4_spot_17,0.19702214449644087,6.796089983254205e-05,0.9335186719894409,5.873624342456197e-08,2.675843725228333e-05,6.32840997383255e-08,0.001346329424995929,7.071206908904061e-08
priorregion4_spot_18,0.6261964321136475,0.015009337943047285,2.297957515716553,3.2001169643081084e-06,0.0002697988617001101,8.048709247532316e-07,3.9074807318684186e-05,0.1516620546579361
priorregion4_spot_19,0.831548923254013,0.16517276167869568,0.49873306453228,5.8623604992646966e-08,0.10512651316821575,2.076561699482227e-07,5.914034099987476e-05,5.114347516155249e-07
priorregion4_spot_20,0.2538885727524757,0.009705154970288277,0.37237041890621186,1.659740064496873e-07,3.753582641365938e-05,2.748775429495254e-07,2.1194321941919726e-08,0.07605436928570271
priorregion4_spot_21,0.8028118908405304,0.0014985067362431439,0.062191403843462466,2.048923644082379e-08,3.928022226773465e-06,6.481335361741004e-08,2.643770908861143e-08,6.715637937304563e-07
priorregion4_spot_22,0.7974605351686478,0.018796770088374614,1.3570369482040405,7.024066604799373e-07,0.0002506550445104949,1.198754560505222e-07,0.0008562949282350018,0.00027373413759050895
priorregion4_spot_23,0.609450402855873,0.01268467828631401,1.1835780203342436,3.489169430395123e-05,0.0004809773556189612,1.3304091453392179e-06,0.0006463089899625629,0.5534405022859573
priorregion4_spot_24,1.531742113828659,0.19024549424648285,2.172792482376099,6.33752865724091e-06,0.4208289816975594,3.973122011302621e-06,0.00046331700286827987,0.09148084260523319
priorregion4_spot_25,0.22308611199259756,4.946872359141707e-05,0.7792580276727676,1.9112454054948103e-07,6.406670945580117e-05,8.270572209312378e-08,0.0004782108051585965,0.05456943679600954
priorregion4_spot_26,0.4143543973565102,0.0027548447949811814,0.15070475563406943,3.40056531058508e-05,0.00018517267890274527,1.7373087189298532e-06,8.860490048334669e-08,1.1801563024520876
priorregion4_spot_27,0.09153098091483117,0.00108745947945863,1.2619037568569185,8.80625841091387e-05,0.023098123911768197,4.711084920927533e-06,1.873006485766382e-05,1.5112910151481627
priorregion4_spot_28,1.7118395149707795,0.4091586381196976,1.0820251882076264,3.1416587489729865e-06,0.00011955331174249297,0.00337134909350425,1.9985980657111217e-06,0.002607072750106454
priorregion4_spot_29,1.4509793043136596,0.12088593915104866,1.404239171743393,8.508028059850404e-07,0.00015677709816372957,4.5629420242221386e-07,9.773074361874024e-06,0.15916242077946663
priorregion4_spot_30,0.3080942153930664,0.039776007831096645,1.5577658832073213,8.561592551359354e-07,3.5844018748321103e-05,1.8211033321335892e-07,8.103978998974526e-08,1.0277794117996566e-07
priorregion4_spot_31,0.5078588306903838,0.0038234726758673786,0.9048157215118408,3.878851100580506e-06,0.06397138610482216,7.420102122068783e-07,2.999847566798053e-07,0.33047889918088913
priorregion4_spot_32,0.4677996575832367,0.0582414673641324,1.3995961844921112,1.9661713039909047e-07,8.353684352186974e-05,8.007345329019702e-08,1.1614421069339187e-07,0.030937998928129675
priorregion4_spot_33,0.4562924742698669,0.00020215328113408758,0.8880290478467942,3.941486829717178e-05,0.0004664573003537953,1.676855379173503e-06,1.4709185688843717e-05,1.4735901057720184
priorregion4_spot_34,1.0658296406269072,0.05354130640625954,1.8726590991020202,5.425086806098989e-06,0.00023902639659354464,5.590758064499823e-07,0.00013262900392874144,0.17701820582151415
priorregion4_spot_35,0.08377003036439419,0.00011367777806299274,0.37590568959712983,5.107387787575135e-05,8.469300446449778e-05,3.0057058324928223e-06,1.0989485552670431e-07,1.8233498513698576
priorregion4_spot_36,0.3703143090009689,0.030960249342024324,1.323561716079712,3.388261461623188e-07,0.00015026266701170243,3.963755204949849e-07,0.0003098922839853913,0.04042774848639965
priorregion4_spot_37,0.37482403814792636,0.00816905563697219,2.7193397283554077,7.695509424365809e-07,0.09318833276629448,1.167859045381192e-06,3.6564936067406964e-06,1.153544767475978e-05
priorregion4_spot_38,0.0007936523878015578,0.0001596776084625162,1.1937445998191833,3.483302975837433e-07,2.1646969435096257e-05,7.45923298239859e-08,6.488841995633265e-06,1.0869882274278098e-07
priorregion4_spot_39,0.570207604765892,4.502236242842628e-05,0.29987948685884475,3.5530491082624863e-08,0.1395494997501373,3.823234209221482e-07,4.126843250560342e-05,9.968252925318668e-08
priorregion4_spot_40,0.00043151833378942686,9.860894851954072e-06,1.8208795309066774,9.711333888162703e-08,0.11037388741970061,7.813431068370847e-07,1.8499913352343357e-07,5.6722910528606e-07
priorregion4_spot_41,0.772144478559494,0.019251194223761557,0.6498478204011917,3.9266186746544924e-08,6.445079520744912e-06,8.205867274568845e-08,1.359538572387464e-07,2.9649319532865094e-08
priorregion4_spot_42,0.8974745601415635,0.0021984467981383204,0.6694783240556718,1.7182273768412416e-05,1.8756866302283016e-05,1.2244279389506117e-06,6.984604432602738e-08,1.229315608739853
priorregion4_spot_43,0.24264128953218458,0.006784122809767723,1.2389586687088012,2.1484238186531004e-05,0.00026285269268555567,1.322999577269002e-06,2.0360374719530228e-07,0.9100060284137725
priorregion4_spot_44,3.576478939066874e-05,1.153068484427422e-06,0.7380847424268722,1.5055558549192937e-06,0.06776383109390735,5.972402107090603e-07,1.0454769459045111e-07,0.37755419611930846
priorregion4_spot_45,0.54028799533844,0.03613088075071573,1.6121797561645508,2.668389163318352e-06,0.16311887875199318,7.929302739739798e-07,0.00043905649945372713,0.04693945609033107
priorregion4_spot_46,0.20326962843537333,0.02423237711191177,1.4252165019512177,5.421299192676088e-06,0.01682016095146537,8.069510812447334e-07,9.448841810808518e-05,0.13196999505162238
priorregion4_spot_47,0.009015411231666805,0.010329999355599286,2.668671107292175,2.1142428522580303e-05,0.10654014721512794,1.239133877106724e-06,3.863628691647136e-07,0.2104314923286438
priorregion4_spot_48,0.05962089095264673,0.01936216317117214,0.625270900130272,1.96927874640096e-05,0.0006023431895300747,1.8827178564606584e-06,1.2803766509250637e-07,1.1915137529373168
priorregion4_spot_49,0.5418265789747239,0.0010786432132590563,2.1772867679595946,4.2905315780217277e-07,0.00010186514446104411,9.118717620992814e-08,9.478977602839223e-08,2.2328244540403833e-05
priorregion4_spot_50,0.48060390502214434,0.0920629970729351,1.1082859337329865,5.226614448474721e-05,0.0005911863263463603,8.46833336254349e-05,1.0979084834161768e-06,1.4315777242183687
priorregion4_spot_51,0.283500112593174,2.0217309156578266e-06,7.058866344777926e-08,8.201197907453662e-08,1.3809443203172124e-06,3.744672216754452e-08,2.169048380906702e-08,0.058662301301956175
priorregion4_spot_52,0.20065179318189622,0.044490376859903334,3.346730661392212,2.702804601995013e-06,0.17813600897789,1.1693909527821235e-06,0.005592769221402705,4.806780307262671e-05
priorregion4_spot_53,0.26173369139432906,0.00041602235432947055,1.0585358679294588,2.208900786726531e-08,1.4390426167665283e-05,2.424863279060219e-08,0.0007907033432275058,6.623800281602144e-08
priorregion4_spot_54,0.00013346713021746836,1.1086086075806635e-07,0.248364082723856,4.453251225555733e-08,3.494380125630415e-05,2.6843538591947436e-07,1.0800882721540009e-08,0.06388247720897199
priorregion4_spot_55,1.1464932322502137,0.08814550042152404,2.122094643115997,2.4993499550873825e-06,0.00019138028001179918,2.0604571346893868e-07,1.5552492982351398e-06,0.06028189696371555
priorregion4_spot_56,1.0718771517276764,0.03385601490736008,0.9452024847269058,9.809891253098612e-07,0.00027475544193293904,1.404667536064608e-07,0.02626301012933254,2.3723376330053725e-07
priorregion4_spot_57,0.18507236391305923,5.4497607743542174e-05,0.90172658264637,1.1387005294238861e-07,5.519150981854182e-05,1.1197774831828156e-07,0.0027953529031947257,9.757376382424355e-08
priorregion4_spot_58,0.1407255910336971,0.047437832131981855,0.8840105682611465,3.8182092083616225e-07,0.0003806368709774688,1.314393614393339e-07,9.632691302385866e-08,0.11125113926827908
priorregion4_spot_59,1.5209087133407593,0.08120130375027657,1.5205961585044863,2.412128662854229e-06,0.4419799730181694,2.1479881070263217e-06,0.00024206125817727298,0.12422335408627987
priorregion4_spot_60,0.31430849283933643,0.0003320709874969907,1.547973883152008,1.2462613881325523e-06,0.03592124301940203,8.849259359067219e-07,2.629382640861877e-06,0.11351568214595317
priorregion4_spot_61,0.544959545135498,0.07940891869366169,1.121587938070297,1.0677953753202018e-06,7.337397582887207e-05,1.7773400315945766e-07,1.353564201167501e-07,0.00581212262623012
priorregion4_spot_62,4.3866830310435034e-05,2.605278211831319e-07,0.3342555001378059,1.3011966828457844e-07,0.00029911483870819215,4.0953570277224573e-07,2.54551133060943e-08,0.06509078703820706
priorregion4_spot_63,0.24095736145973207,0.019094385486096144,1.0941383183002473,6.953883769256209e-07,0.15223045721650122,2.3819130205993134e-07,0.005232997005805373,0.043756970018148426
priorregion4_spot_64,0.2127283424139023,0.0033468311186879876,0.8137648731470107,7.479210566430083e-08,8.755300632401486e-06,1.1006165898663769e-07,3.528420560172663e-08,4.2303995151371525e-08
priorregion4_spot_65,0.2135212555527687,0.01506098387762904,1.0346619307994842,3.4672880360631108e-06,4.261776593921241e-05,2.3741878365513006e-07,1.4993127450679824e-07,0.29317565411329266
priorregion4_spot_66,0.3145164504647255,0.013461072323843836,1.4558167099952697,5.6966543127146e-07,7.255334567162209e-05,1.6009399317340467e-07,1.0420872129657254e-07,0.044761788100004196
priorregion4_spot_67,0.3378887265920639,0.00238830546149984,7.37840231579412e-08,1.512707775930267e-07,0.029396920185536145,1.0192793467922458e-06,7.309104006480994e-07,0.07182810083031654
priorregion4_spot_68,0.491198705136776,0.011175804864615202,1.8997822105884552,3.1683459042142204e-06,0.000379787851125002,3.936354488587313e-07,7.64563134225682e-07,0.23999950885772703
priorregion4_spot_69,0.8223960340023041,0.013153632543981076,0.9350028216838837,4.71129736979492e-05,0.4257544219493866,9.487966963206418e-06,0.00013960107462480665,1.386688667535782
priorregion4_spot_70,1.232729649543762,0.24446598663926125,2.3764893651008605,2.309917761067482e-06,0.0007439145090756937,9.426809157275784e-07,1.4631070189352614e-05,0.0028698391513898966
priorregion4_spot_71,0.13506144508719445,0.020251940097659828,2.5647210478782654,6.1356453443295326e-06,0.10525469817221166,1.3503836100881019e-06,1.35461385752933e-06,5.89345410162423e-07
priorregion4_spot_72,0.7818897396326064,0.06505346857011318,2.5572667598724363,2.6420619974487637e-06,0.0005568288761423901,6.719511844721638e-07,5.019581379883675e-07,0.09500413984060288
priorregion4_spot_73,0.5500206917524338,0.017521804478019473,0.9379266470670701,5.944437873495189e-07,4.4761993922293183e-05,2.0851638566909968e-07,2.0940681366710126e-07,0.14192779436707498
priorregion4_spot_74,1.0369054555892945,0.0255974386818707,1.5207639157772066,4.868356904808025e-06,0.01005456717684865,8.240165868755867e-07,8.788596323938692e-06,0.21541100442409514
priorregion4_spot_75,0.1685241498053074,7.77325789385941e-05,1.3504845976829527,3.790326658759113e-07,0.00011679251074383502,1.4415657076938262e-07,1.5956616152834613e-07,0.014207451418042184
priorregion4_spot_76,0.555021932721138,0.014096646662801504,1.7497187614440917,3.8955420791353393e-07,0.00011500200635055082,1.8738254041750225e-07,0.00037610402941936635,0.00175512217101641
priorregion4_spot_77,0.001397308480227366,4.850404161516054e-06,0.2885552152991295,1.1287296519668645e-08,4.543186537375732e-06,1.7806818775056854e-07,2.761345274659988e-09,6.761653037479221e-09
priorregion4_spot_78,0.6179312199354172,0.020336794294416906,0.9628790616989136,3.7713438587161366e-06,0.11178532131016254,4.654639656109794e-06,0.001513538521248847,0.3119048267602921
priorregion4_spot_79,0.7411512196063995,0.05034550484269858,0.13128178268671037,1.8032102211407166e-08,1.4479663377642284e-05,3.5646451834736585e-08,0.003714574372861534,1.8314023986221175e-08
priorregion4_spot_80,0.3233694538474083,5.256580402601687e-06,2.0671365330571238e-08,9.76340235325779e-09,5.781390854053826e-07,6.993328796056631e-08,8.195728495863365e-09,1.4553960880903105e-07
priorregion4_spot_81,0.2552331849932671,0.001491123955929652,2.1758191108703615,4.503781274252105e-05,0.002581855608150363,1.9975218492618296e-06,0.001427292713196948,0.6216639310121537
priorregion4_spot_82,1.0960759103298188,0.04377218317240476,1.3580367863178253,2.3976548845894284e-06,0.054075279645621775,4.548703927298448e-07,8.202253127365112e-07,0.04377549048513174
priorregion4_spot_83,0.36475826650857923,0.01824064152315259,0.18498668149113656,0.00010753471542557236,0.00037730103213107213,6.516531743727683e-06,6.827501863426732e-07,2.6346954226493833
priorregion4_spot_84,0.8131015092134476,0.032737295143306255,2.847900223731995,4.693271625910712e-06,0.09922260232269764,1.7475665856636624e-06,0.0003804769163252786,0.07862927205860615
priorregion4_spot_85,0.2408676840364933,0.05056428220123053,2.3739055871963504,1.8156220221499099e-06,0.00024189968171413058,4.1714374106049955e-07,9.135814082128491e-07,0.06382137276232243
priorregion4_spot_86,0.4987945079803467,0.12632394433021546,2.5790496468544006,1.1675950133849257e-06,0.0008582623733673245,2.5166538648591095e-07,2.968912724554684e-07,0.000693075844901614
priorregion4_spot_87,0.33551313281059264,0.01894328314810991,1.2430369436740876,1.992543815276804e-07,6.68667613354046e-05,1.6299850642553794e-07,0.0005068896483862772,2.345851527252308e-07
priorregion4_spot_88,0.0006132933893240989,3.6888299655402085e-05,2.0163182973861695,1.7964598484354612e-07,0.10105250589549541,5.805173941553221e-07,1.2091288574822557e-07,2.2313055083600375e-07
priorregion4_spot_89,1.1601471543312074,0.042988539487123494,0.6953930914402008,4.3596609913265636e-07,1.671309382800246e-05,2.7598627951874736e-07,7.178702894350409e-08,0.07463632486760616
